99942K04M04N  C2004 12 26.07883 00 48 23.03 -29 27 58.6          18.0 Rmm3346683
99942K04M04N 3C2004 12 26.07928 00 48 22.72 -29 27 55.8          17.0 Vom3346H06
99942K04M04N  C2004 12 26.08194 00 48 24.90 -29 27 44.9          18.5 Rmm3346683
99942K04M04N  C2004 12 26.08532 00 48 27.09 -29 27 30.8          19.3 Rmm3346683
99942K04M04N 3C2004 12 26.08588 00 48 26.89 -29 27 28.9          17.4 Vom3346H06
99942K04M04N  C2004 12 26.08724 00 48 28.26 -29 27 23.1          18.4 Rmm3346683
99942K04M04N  C2004 12 26.08970 00 48 29.90 -29 27 13.2          19.0 Rmm3346683
99942K04M04N 2C2004 12 26.09078 00 48 29.87 -29 27 07.1          16.5 Rom3346H06
99942K04M04N  C2004 12 26.09156 00 48 30.98 -29 27 05.2          18.2 Rmm3346683
99942K04M04N 2C2004 12 26.09315 00 48 31.38 -29 26 57.4          16.6 Rom3346H06
99942K04M04N 3C2004 12 26.09374 00 48 31.77 -29 26 56.1          17.3 Vom3346H06
99942K04M04N  C2004 12 26.09489 00 48 33.07 -29 26 50.9          19.0 Rmm3346683
99942K04M04N 2C2004 12 26.09547 00 48 32.89 -29 26 47.6          16.6 Rom3346H06
99942K04M04N  C2004 12 26.09675 00 48 34.19 -29 26 42.9          19.2 Rmm3346683
99942K04M04N  C2004 12 26.09856 00 48 35.47 -29 26 37.7          16.8 Rom3346699
99942K04M04N  C2004 12 26.09887 00 48 35.60 -29 26 35.7          19.3 Rmm3346683
99942K04M04N  C2004 12 26.09903 00 48 35.72 -29 26 35.1                om3346699
99942K04M04N  C2004 12 26.09948 00 48 36.05 -29 26 34.3                om3346699
99942K04M04N  C2004 12 26.09994 00 48 36.28 -29 26 31.7                om3346699
99942K04M04N  C2004 12 26.10072 00 48 36.66 -29 26 26.7          18.3 Rmm3346683
99942K04M04N  C2004 12 26.10275 00 48 37.94 -29 26 17.1          16.9 Rcm3346651
99942K04M04N  C2004 12 26.10286 00 48 38.05 -29 26 16.5          17.9 Rmm3346683
99942K04M04N  C2004 12 26.10420 00 48 38.84 -29 26 10.9          16.9 Rcm3346651
99942K04M04N  C2004 12 26.10510 00 48 39.42 -29 26 06.9          16.8 Rcm3346651
