99942         C2021 01 19.73921 11 42 34.68 -18 01 39.6          17.5 Vq~4YY2Q21
99942         C2021 01 19.74341 11 42 34.44 -18 01 41.9          17.5 Vq~4YY2Q21
99942         C2021 01 19.74760 11 42 34.26 -18 01 44.4          17.7 Vq~4YY2Q21
99942         C2021 01 19.75181 11 42 34.07 -18 01 47.2          17.7 Vq~4YY2Q21
99942         C2021 01 19.75601 11 42 33.88 -18 01 50.4          17.1 Vq~4YY2Q21
99942        1C2021 01 20.06584111 42 25.704-18 04 58.74         17.6 GV~4ctyZ84
99942        1C2021 01 20.07809811 42 25.154-18 05 06.63         17.7 GV~4ctyZ84
99942        1C2021 01 20.24997 11 42 20.01 -18 06 01.6          17.3 GV~4YY2W88
99942        1C2021 01 20.27128 11 42 19.03 -18 06 15.7          17.1 GV~4YY2W88
99942        1C2021 01 20.29168 11 42 18.03 -18 06 28.5          17.1 GV~4YY2W88
99942         C2021 01 20.67869 11 42 05.49 -18 11 09.0          17.8 Vq~4YY2Q21
99942         C2021 01 20.68394 11 42 05.22 -18 11 12.4          17.6 Vq~4YY2Q21
99942         C2021 01 20.68919 11 42 04.97 -18 11 16.4          17.8 Vq~4YY2Q21
99942         C2021 01 20.69443 11 42 04.69 -18 11 19.5          17.6 Vq~4YY2Q21
99942         C2021 01 20.69969 11 42 04.48 -18 11 21.9          17.5 Vq~4YY2Q21
99942         C2021 01 20.70493 11 42 04.21 -18 11 25.4          17.7 Vq~4YY2Q21
99942         C2021 01 20.71019 11 42 03.99 -18 11 29.7          17.8 Vq~4YY2Q21
99942         C2021 01 20.71543 11 42 03.61 -18 11 32.8          17.9 Vq~4YY2Q21
99942         C2021 01 20.72068 11 42 03.43 -18 11 35.6          17.8 Vq~4YY2Q21
99942         C2021 01 20.72593 11 42 03.16 -18 11 38.5          17.9 Vq~4YY2Q21
99942         C2021 01 20.73118 11 42 02.88 -18 11 41.3          17.5 Vq~4YY2Q21
99942         C2021 01 20.73642 11 42 02.58 -18 11 44.8          17.8 Vq~4YY2Q21
99942         C2021 01 20.74168 11 42 02.34 -18 11 47.7          17.9 Vq~4YY2Q21
99942         C2021 01 20.74692 11 42 02.12 -18 11 51.8          17.5 Vq~4YY2Q21
99942         C2021 01 20.75218 11 42 01.79 -18 11 54.3          17.6 Vq~4YY2Q21
99942         C2021 01 20.75742 11 42 01.54 -18 11 57.4          18.2 Vq~4YY2Q21
99942         C2021 01 20.76267 11 42 01.20 -18 12 00.0          17.6 Vq~4YY2Q21
99942         C2021 01 20.76792 11 42 01.02 -18 12 04.2          17.7 Vq~4YY2Q21
99942         C2021 01 20.77317 11 42 00.75 -18 12 06.7          17.3 Vq~4YY2Q21
99942         C2021 01 20.77841 11 42 00.44 -18 12 09.8          18.1 Vq~4YY2Q21
99942         C2021 01 20.78367 11 42 00.19 -18 12 14.0          17.6 Vq~4YY2Q21
99942         C2021 01 20.78891 11 41 59.93 -18 12 16.3          17.8 Vq~4YY2Q21
99942         C2021 01 20.79417 11 41 59.73 -18 12 18.7          17.8 Vq~4YY2Q21
99942         C2021 01 20.79941 11 41 59.37 -18 12 22.9          18.0 Vq~4YY2Q21
99942         C2021 01 20.80466 11 41 59.11 -18 12 26.1          17.8 Vq~4YY2Q21
99942         C2021 01 21.31629 11 41 40.43 -18 16 46.4          17.5 Rq~4YY2Y00
99942         C2021 01 21.31763 11 41 40.34 -18 16 47.2          17.5 Rq~4YY2Y00
99942         C2021 01 21.32123 11 41 40.16 -18 16 49.2          17.9 Rq~4YY2Y00
99942         C2021 01 21.32393 11 41 40.04 -18 16 51.0          17.7 Rq~4YY2Y00
99942         C2021 01 21.32601 11 41 39.89 -18 16 51.8          17.3 Rq~4YY2Y00
99942         C2021 01 21.32749 11 41 39.82 -18 16 52.8          17.6 Rq~4YY2Y00
99942         C2021 01 21.64542811 41 27.30 -18 20 25.0          17.15cV~4YY2T08
99942         C2021 01 21.65657211 41 26.66 -18 20 30.9          17.15cV~4YY2T08
99942         C2021 01 21.66720411 41 26.06 -18 20 36.6          17.15cV~4YY2T08
99942         C2021 01 21.67273811 41 25.74 -18 20 39.4          17.02cV~4YY2T08
99942        KC2021 01 22.00981811 41 14.81 -18 24 04.9          17.1 GV~4YY2L54
99942        KC2021 01 22.03540111 41 13.40 -18 24 19.6          17.4 GV~4YY2L54
99942        KC2021 01 22.06180011 41 11.94 -18 24 35.2          17.3 GV~4YY2L54
99942         C2021 01 25.73220 11 38 00.54 -18 55 28.0          17.1 Vq~4ctyQ21
99942         C2021 01 25.73429 11 38 00.36 -18 55 28.9          17.1 Vq~4ctyQ21
99942         C2021 01 25.73850 11 38 00.05 -18 55 30.9          16.9 Vq~4ctyQ21
99942         C2021 01 26.82682 11 36 48.99 -19 03 17.4          17.0 R ~4ctyN42
99942         C2021 01 26.82841 11 36 48.87 -19 03 18.2          16.8 R ~4ctyN42
99942         C2021 01 26.83000 11 36 48.73 -19 03 18.7          16.9 R ~4ctyN42
99942         C2021 01 26.83159 11 36 48.61 -19 03 19.5          16.9 R ~4ctyN42
99942         C2021 01 26.83318 11 36 48.46 -19 03 20.3          17.0 R ~4ctyN42
99942         C2021 01 26.83477 11 36 48.32 -19 03 21.0          16.9 R ~4ctyN42
99942         C2021 01 26.83636 11 36 48.17 -19 03 21.5          16.5 R ~4ctyN42
99942         C2021 01 26.83795 11 36 48.05 -19 03 22.4          17.0 R ~4ctyN42
99942         C2021 01 26.83954 11 36 47.94 -19 03 23.2          16.9 R ~4ctyN42
99942         C2021 01 26.84272 11 36 47.66 -19 03 24.6          16.8 R ~4ctyN42
99942         C2021 01 26.84430 11 36 47.51 -19 03 25.0          16.3 R ~4ctyN42
99942         C2021 01 26.84590 11 36 47.40 -19 03 25.9          16.9 R ~4ctyN42
99942         C2021 01 26.84907 11 36 47.12 -19 03 27.3          16.9 R ~4ctyN42
99942         C2021 01 26.85066 11 36 46.99 -19 03 28.0          16.9 R ~4ctyN42
99942         C2021 01 26.85225 11 36 46.87 -19 03 28.7          16.9 R ~4ctyN42
99942         C2021 01 26.85384 11 36 46.72 -19 03 29.4          16.9 R ~4ctyN42
99942         C2021 01 26.85543 11 36 46.55 -19 03 29.8          16.5 R ~4ctyN42
99942         C2021 01 26.85701 11 36 46.46 -19 03 30.8          16.9 R ~4ctyN42
99942         C2021 01 26.85860 11 36 46.31 -19 03 31.3          16.4 R ~4ctyN42
99942         C2021 01 26.86019 11 36 46.19 -19 03 32.2          16.9 R ~4ctyN42
99942         C2021 01 26.91740 11 36 41.25 -19 03 56.3          17.0 R ~4ctyN42
99942         C2021 01 26.91899 11 36 41.11 -19 03 56.7          16.6 R ~4ctyN42
99942         C2021 01 26.92058 11 36 40.99 -19 03 57.3          16.8 R ~4ctyN42
99942         C2021 01 26.92217 11 36 40.84 -19 03 57.9          16.5 R ~4ctyN42
99942         C2021 01 26.92534 11 36 40.58 -19 03 59.2          16.6 R ~4ctyN42
99942         C2021 01 26.92693 11 36 40.43 -19 03 59.9          16.7 R ~4ctyN42
99942         C2021 01 26.92852 11 36 40.29 -19 04 00.5          16.4 R ~4ctyN42
99942         C2021 01 26.93011 11 36 40.14 -19 04 01.1          16.6 R ~4ctyN42
99942         C2021 01 26.93170 11 36 40.01 -19 04 01.8          16.6 R ~4ctyN42
99942         C2021 01 26.93329 11 36 39.87 -19 04 02.5          16.6 R ~4ctyN42
99942        KC2021 01 27.00900 11 36 36.15 -19 04 31.3          17.1 GV~4ctyG17
99942        KC2021 01 27.01271 11 36 35.83 -19 04 33.7          16.7 GV~4ctyG17
99942        KC2021 01 27.01642 11 36 35.50 -19 04 35.2          17.2 GV~4ctyG17
99942         C2021 01 28.83971 11 34 14.86 -19 15 41.9          16.6 rV~4cty217
99942         C2021 01 28.85317 11 34 13.53 -19 15 46.8          16.7 rV~4cty217
99942         C2021 01 28.85551 11 34 13.29 -19 15 47.5          16.6 rV~4cty217
99942         C2021 01 28.86016 11 34 12.83 -19 15 49.2          16.6 rV~4cty217
99942         C2021 01 28.86250 11 34 12.60 -19 15 50.0          16.6 rV~4cty217
99942         C2021 01 28.86640 11 34 12.21 -19 15 51.4          16.6 rV~4cty217
99942         C2021 01 28.87183 11 34 11.67 -19 15 53.2          16.6 rV~4cty217
99942         C2021 01 28.87493 11 34 11.36 -19 15 54.4          16.6 rV~4cty217
99942         C2021 01 28.87726 11 34 11.13 -19 15 55.1          16.7 rV~4cty217
99942         C2021 01 28.87803 11 34 11.05 -19 15 55.4          16.6 rV~4cty217
99942         C2021 01 28.87958 11 34 10.90 -19 15 55.9          16.6 rV~4cty217
99942         C2021 01 28.88113 11 34 10.74 -19 15 56.5          16.6 rV~4cty217
99942         C2021 01 28.88192 11 34 10.66 -19 15 56.8          16.6 rV~4cty217
99942         C2021 01 28.88502 11 34 10.36 -19 15 57.8          16.7 rV~4cty217
99942         C2021 01 28.88812 11 34 10.04 -19 15 59.0          16.8 rV~4cty217
99942         C2021 01 28.89123 11 34 09.73 -19 16 00.0          16.7 rV~4cty217
99942         C2021 01 28.89200 11 34 09.66 -19 16 00.2          16.7 rV~4cty217
99942         C2021 01 28.89576 11 34 09.28 -19 16 01.5          16.8 rV~4cty217
99942         C2021 01 28.89965 11 34 08.89 -19 16 02.8          16.8 rV~4cty217
99942         C2021 01 28.90354 11 34 08.50 -19 16 04.0          16.8 rV~4cty217
99942         C2021 01 28.90509 11 34 08.34 -19 16 04.5          16.7 rV~4cty217
99942         C2021 01 28.90587 11 34 08.26 -19 16 04.8          16.8 rV~4cty217
99942         C2021 01 28.90742 11 34 08.11 -19 16 05.3          16.8 rV~4cty217
99942         C2021 01 28.90819 11 34 08.03 -19 16 05.6          16.7 rV~4cty217
99942         C2021 01 28.90898 11 34 07.95 -19 16 05.8          16.8 rV~4cty217
99942         C2021 01 28.91131 11 34 07.72 -19 16 06.5          16.8 rV~4cty217
99942         C2021 01 28.91286 11 34 07.56 -19 16 07.1          16.7 rV~4cty217
99942         C2021 01 28.91363 11 34 07.48 -19 16 07.3          16.8 rV~4cty217
99942         C2021 01 28.91596 11 34 07.25 -19 16 08.1          16.8 rV~4cty217
99942         C2021 01 28.91675 11 34 07.17 -19 16 08.4          16.7 rV~4cty217
99942         C2021 01 28.91830 11 34 07.01 -19 16 08.9          16.7 rV~4cty217
99942         C2021 01 28.91907 11 34 06.94 -19 16 09.1          16.8 rV~4cty217
